문어	klue-dp-v1_dev_00899_wikitree	조사결과 A씨는 1월 27일에도 오후 11시 5분께 부인과 말다툼을 하고 술에 취한 상태에서 C양을 데리고 집 밖으로 나왔다가 아스팔트 바닥에 떨어뜨려 크게 다치게 했는데도 병원에 데려가지 않은 것으로 확인됐다.	조사/NNG*결과/NNG A/SL*씨/NNB*는/JX 1/SN*월/NNB 27/SN*일/NNB*에/JKB*도/JX 오후/NNG 11/SN*시/NNB 5/SN*분/NNB*께/XSN 부인/NNG*과/JKB 말/NNG*다툼/NNG*을/JKO 하/VV*고/EC 술/NNG*에/JKB 취하/VV+ㄴ/ETM 상태/NNG*에서/JKB C/SL*양/NNG*을/JKO 데리/VV*고/EC 집/NNG 밖/NNG*으로/JKB 나오/VV+았/EP*다가/EC 아스팔트/NNG 바닥/NNG*에/JKB 떨어뜨리/VV+어/EC 크/VA*게/EC 다치/VV*게/EC 하/VX+였/EP*는데/EC*도/JX 병원/NNG*에/JKB 데리/VV+어/EC*가/VX*지/EC 않/VX*은/ETM 것/NNB*으로/JKB 확인/NNG*되/XSV+었/EP*다/EF*./SF	조사/NNG*결과/NNG A/SL*씨/NNB*는/JX 1/SN*월/NNB 27/SN*일/NNB*에/JKB*도/JX 오후/NNG 11/SN*시/NNB 5/SN*분/NNB*께/XSN 부인/NNG*과/JKB 말/NNG*다툼/NNG*을/JKO 하/VV*고/EC 술/NNG*에/JKB 취한/VV:DIC 상태/NNG*에서/JKB C/SL*양/NNG*을/JKO 데리/VV*고/EC 집/NNG 밖/NNG*으로/JKB 나왔/VV:DIC*다가/EC 아스팔트/NNG 바닥/NNG*에/JKB 떨어뜨려/VV:DIC 크/VA*게/EC 다치/VV*게/EC 했/VX:DIC*는데/EC*도/JX 병원/NNG*에/JKB 데려/VV:DIC*가/VX*지/EC 않/VX*은/ETM 것/NNB*으로/JKB 확인/NNG*됐/XSV:DIC*다/EF*./SF	조/B-NNG 사/I-NNG 결/B-NNG 과/I-NNG @B@ A/B-SL 씨/B-NNB 는/B-JX @B@ 1/B-SN 월/B-NNB @B@ 2/B-SN 7/I-SN 일/B-NNB 에/B-JKB 도/B-JX @B@ 오/B-NNG 후/I-NNG @B@ 1/B-SN 1/I-SN 시/B-NNB @B@ 5/B-SN 분/B-NNB 께/B-XSN @B@ 부/B-NNG 인/I-NNG 과/B-JKB @B@ 말/B-NNG 다/B-NNG 툼/I-NNG 을/B-JKO @B@ 하/B-VV 고/B-EC @B@ 술/B-NNG 에/B-JKB @B@ 취/B-VV 한/I-VV:DIC @B@ 상/B-NNG 태/I-NNG 에/B-JKB 서/I-JKB @B@ C/B-SL 양/B-NNG 을/B-JKO @B@ 데/B-VV 리/I-VV 고/B-EC @B@ 집/B-NNG @B@ 밖/B-NNG 으/B-JKB 로/I-JKB @B@ 나/B-VV 왔/I-VV:DIC 다/B-EC 가/I-EC @B@ 아/B-NNG 스/I-NNG 팔/I-NNG 트/I-NNG @B@ 바/B-NNG 닥/I-NNG 에/B-JKB @B@ 떨/B-VV 어/I-VV 뜨/I-VV 려/I-VV:DIC @B@ 크/B-VA 게/B-EC @B@ 다/B-VV 치/I-VV 게/B-EC @B@ 했/B-VX:DIC 는/B-EC 데/I-EC 도/B-JX @B@ 병/B-NNG 원/I-NNG 에/B-JKB @B@ 데/B-VV 려/I-VV:DIC 가/B-VX 지/B-EC @B@ 않/B-VX 은/B-ETM @B@ 것/B-NNB 으/B-JKB 로/I-JKB @B@ 확/B-NNG 인/I-NNG 됐/B-XSV:DIC 다/B-EF ./B-SF	한@I-VV:DIC=하/VV+ㄴ/ETM 왔|다/EC@I-VV:DIC=오/VV+았/EP 려@I-VV:DIC=리/VV+어/EC 했|는/EC@B-VX:DIC=하/VX+였/EP 려|가/VX@I-VV:DIC=리/VV+어/EC 됐|다/EF@B-XSV:DIC=되/XSV+었/EP	-
문어	klue-dp-v1_dev_00900_wikitree	프랑스 남부 항구도시인 마르세유는 향신료가 많이 들어간 생선 수프 부야베스가 유명한 곳이다.	프랑스/NNP 남부/NNG 항구/NNG*도시/NNG*이/VCP+ㄴ/ETM 마르세유/NNP*는/JX 향신료/NNG*가/JKS 많이/MAG 들/VV*어/EC*가/VX+ㄴ/ETM 생선/NNG 수프/NNG 부야베스/NNP*가/JKS 유명/NNG*하/XSA+ㄴ/ETM 곳/NNG*이/VCP*다/EF*./SF	프랑스/NNP 남부/NNG 항구/NNG*도시/NNG*인/VCP:DIC 마르세유/NNP*는/JX 향신료/NNG*가/JKS 많이/MAG 들/VV*어/EC*간/VX:DIC 생선/NNG 수프/NNG 부야베스/NNP*가/JKS 유명/NNG*한/XSA:DIC 곳/NNG*이/VCP*다/EF*./SF	프/B-NNP 랑/I-NNP 스/I-NNP @B@ 남/B-NNG 부/I-NNG @B@ 항/B-NNG 구/I-NNG 도/B-NNG 시/I-NNG 인/B-VCP:DIC @B@ 마/B-NNP 르/I-NNP 세/I-NNP 유/I-NNP 는/B-JX @B@ 향/B-NNG 신/I-NNG 료/I-NNG 가/B-JKS @B@ 많/B-MAG 이/I-MAG @B@ 들/B-VV 어/B-EC 간/B-VX:DIC @B@ 생/B-NNG 선/I-NNG @B@ 수/B-NNG 프/I-NNG @B@ 부/B-NNP 야/I-NNP 베/I-NNP 스/I-NNP 가/B-JKS @B@ 유/B-NNG 명/I-NNG 한/B-XSA:DIC @B@ 곳/B-NNG 이/B-VCP 다/B-EF ./B-SF	인@B-VCP:DIC=이/VCP+ㄴ/ETM 간@B-VX:DIC=가/VX+ㄴ/ETM 한@B-XSA:DIC=하/XSA+ㄴ/ETM	-
문어	klue-dp-v1_dev_00901_wikitree	특히 지난 10화에서 방송된 나정이(고아라)와 칠봉이(유연석)의 키스신 촬영 모습이 눈길을 끈다.	특히/MAG 지나/VV+ㄴ/ETM 10/SN*화/XSN*에서/JKB 방송/NNG*되/XSV+ㄴ/ETM 나정이/NNG*(/SS*고아라/NNP*)/SS*와/JC 칠봉이/NNP*(/SS*유연석/NNP*)/SS*의/JKG 키스신/NNG 촬영/NNG 모습/NNG*이/JKS 눈길/NNG*을/JKO 끌/VV+ㄴ/EF*다/EF*./SF	특히/MAG 지난/VV:DIC 10/SN*화/XSN*에서/JKB 방송/NNG*된/XSV:DIC 나정이/NNG*(/SS*고아라/NNP*)/SS*와/JC 칠봉이/NNP*(/SS*유연석/NNP*)/SS*의/JKG 키스신/NNG 촬영/NNG 모습/NNG*이/JKS 눈길/NNG*을/JKO 끈/VV:DIC*다/EF*./SF	특/B-MAG 히/I-MAG @B@ 지/B-VV 난/I-VV:DIC @B@ 1/B-SN 0/I-SN 화/B-XSN 에/B-JKB 서/I-JKB @B@ 방/B-NNG 송/I-NNG 된/B-XSV:DIC @B@ 나/B-NNG 정/I-NNG 이/I-NNG (/B-SS 고/B-NNP 아/I-NNP 라/I-NNP )/B-SS 와/B-JC @B@ 칠/B-NNP 봉/I-NNP 이/I-NNP (/B-SS 유/B-NNP 연/I-NNP 석/I-NNP )/B-SS 의/B-JKG @B@ 키/B-NNG 스/I-NNG 신/I-NNG @B@ 촬/B-NNG 영/I-NNG @B@ 모/B-NNG 습/I-NNG 이/B-JKS @B@ 눈/B-NNG 길/I-NNG 을/B-JKO @B@ 끈/B-VV:DIC 다/I-EF ./B-SF	난@I-VV:DIC=나/VV+ㄴ/ETM 된@B-XSV:DIC=되/XSV+ㄴ/ETM 끈|다/EF@B-VV:DIC=끌/VV+ㄴ/EF	-
문어	klue-dp-v1_dev_00902_wikitree	'할렘 쉐이크' 오리지널 버전 영상을 비롯한 패러디 동영상을 모았습니다.	'/SS*할렘/NNP 쉐이크/NNG*'/SS 오리지널/NNG 버전/NNG 영상/NNG*을/JKO 비롯하/VV+ㄴ/ETM 패러디/NNG 동영상/NNG*을/JKO 모으/VV*았/EP*습니다/EF*./SF	'/SS*할렘/NNP 쉐이크/NNG*'/SS 오리지널/NNG 버전/NNG 영상/NNG*을/JKO 비롯한/VV:DIC 패러디/NNG 동영상/NNG*을/JKO 모/VV:DIC*았/EP*습니다/EF*./SF	'/B-SS 할/B-NNP 렘/I-NNP @B@ 쉐/B-NNG 이/I-NNG 크/I-NNG '/B-SS @B@ 오/B-NNG 리/I-NNG 지/I-NNG 널/I-NNG @B@ 버/B-NNG 전/I-NNG @B@ 영/B-NNG 상/I-NNG 을/B-JKO @B@ 비/B-VV 롯/I-VV 한/I-VV:DIC @B@ 패/B-NNG 러/I-NNG 디/I-NNG @B@ 동/B-NNG 영/I-NNG 상/I-NNG 을/B-JKO @B@ 모/B-VV:DIC 았/B-EP 습/B-EF 니/I-EF 다/I-EF ./B-SF	한@I-VV:DIC=하/VV+ㄴ/ETM 모|았/EP@B-VV:DIC=모으/VV	-
문어	klue-dp-v1_dev_00903_wikitree	전날도 비번이었던 오 경감은 집 근처 황령산에 등산 갔다가 경찰과 군인 70여명이 실종 치매노인을 수색하던 모습을 보고 전단지를 유심히 봐뒀다.	전/NNG*날/NNG*도/JX 비번/NNG*이/VCP*었/EP*던/ETM 오/NNP 경감/NNG*은/JX 집/NNG 근처/NNG 황령산/NNP*에/JKB 등산/NNG 가/VV+았/EP*다가/EC 경찰/NNG*과/JC 군인/NNG 70/SN*여/XSN*명/NNB*이/JKS 실종/NNG 치매/NNG*노인/NNG*을/JKO 수색/NNG*하/XSV*던/ETM 모습/NNG*을/JKO 보/VV*고/EC 전단지/NNG*를/JKO 유심히/MAG 보/VV+아/EC*두/VX+었/EP*다/EF*./SF	전/NNG*날/NNG*도/JX 비번/NNG*이/VCP*었/EP*던/ETM 오/NNP 경감/NNG*은/JX 집/NNG 근처/NNG 황령산/NNP*에/JKB 등산/NNG 갔/VV:DIC*다가/EC 경찰/NNG*과/JC 군인/NNG 70/SN*여/XSN*명/NNB*이/JKS 실종/NNG 치매/NNG*노인/NNG*을/JKO 수색/NNG*하/XSV*던/ETM 모습/NNG*을/JKO 보/VV*고/EC 전단지/NNG*를/JKO 유심히/MAG 봐/VV:DIC*뒀/VX:DIC*다/EF*./SF	전/B-NNG 날/B-NNG 도/B-JX @B@ 비/B-NNG 번/I-NNG 이/B-VCP 었/B-EP 던/B-ETM @B@ 오/B-NNP @B@ 경/B-NNG 감/I-NNG 은/B-JX @B@ 집/B-NNG @B@ 근/B-NNG 처/I-NNG @B@ 황/B-NNP 령/I-NNP 산/I-NNP 에/B-JKB @B@ 등/B-NNG 산/I-NNG @B@ 갔/B-VV:DIC 다/B-EC 가/I-EC @B@ 경/B-NNG 찰/I-NNG 과/B-JC @B@ 군/B-NNG 인/I-NNG @B@ 7/B-SN 0/I-SN 여/B-XSN 명/B-NNB 이/B-JKS @B@ 실/B-NNG 종/I-NNG @B@ 치/B-NNG 매/I-NNG 노/B-NNG 인/I-NNG 을/B-JKO @B@ 수/B-NNG 색/I-NNG 하/B-XSV 던/B-ETM @B@ 모/B-NNG 습/I-NNG 을/B-JKO @B@ 보/B-VV 고/B-EC @B@ 전/B-NNG 단/I-NNG 지/I-NNG 를/B-JKO @B@ 유/B-MAG 심/I-MAG 히/I-MAG @B@ 봐/B-VV:DIC 뒀/B-VX:DIC 다/B-EF ./B-SF	갔|다/EC@B-VV:DIC=가/VV+았/EP 봐뒀|다/EF@B-VV:DIC=보/VV+아/EC*두/VX+었/EP	-
문어	klue-dp-v1_dev_00904_wikitree	아르헨티나는 오는 14일 독일과 브라질 월드컵 결승전을 치릅니다.	아르헨티나/NNP*는/JX 오/VV*는/ETM 14/SN*일/NNB 독일/NNP*과/JC 브라질/NNP 월드컵/NNG 결승전/NNG*을/JKO 치르/VV+ㅂ/EF*니다/EF*./SF	아르헨티나/NNP*는/JX 오/VV*는/ETM 14/SN*일/NNB 독일/NNP*과/JC 브라질/NNP 월드컵/NNG 결승전/NNG*을/JKO 치릅/VV:DIC*니다/EF*./SF	아/B-NNP 르/I-NNP 헨/I-NNP 티/I-NNP 나/I-NNP 는/B-JX @B@ 오/B-VV 는/B-ETM @B@ 1/B-SN 4/I-SN 일/B-NNB @B@ 독/B-NNP 일/I-NNP 과/B-JC @B@ 브/B-NNP 라/I-NNP 질/I-NNP @B@ 월/B-NNG 드/I-NNG 컵/I-NNG @B@ 결/B-NNG 승/I-NNG 전/I-NNG 을/B-JKO @B@ 치/B-VV 릅/I-VV:DIC 니/I-EF 다/I-EF ./B-SF	릅|니/EF@I-VV:DIC=르/VV+ㅂ/EF	-
문어	klue-dp-v1_dev_00905_wikitree	그러나 러시아전이 열릴 쿠이아바로의 이동 시간 등을 고려하면 대표팀 앞에 놓인 훈련 시간은 불과 닷새로 턱없이 부족한 것이 현실이다.	그러나/MAJ 러시아전/NNP*이/JKS 열리/VV+ㄹ/ETM 쿠이아바/NNP*로/JKB*의/JKG 이동/NNG 시간/NNG 등/NNB*을/JKO 고려/NNG*하/XSV*면/EC 대표/NNG*팀/NNG 앞/NNG*에/JKB 놓이/VV+ㄴ/ETM 훈련/NNG 시간/NNG*은/JX 불과/MAG 닷새/NNG*로/JKB 턱없이/MAG 부족/NNG*하/XSA+ㄴ/ETM 것/NNB*이/JKS 현실/NNG*이/VCP*다/EF*./SF	그러나/MAJ 러시아전/NNP*이/JKS 열릴/VV:DIC 쿠이아바/NNP*로/JKB*의/JKG 이동/NNG 시간/NNG 등/NNB*을/JKO 고려/NNG*하/XSV*면/EC 대표/NNG*팀/NNG 앞/NNG*에/JKB 놓인/VV:DIC 훈련/NNG 시간/NNG*은/JX 불과/MAG 닷새/NNG*로/JKB 턱없이/MAG 부족/NNG*한/XSA:DIC 것/NNB*이/JKS 현실/NNG*이/VCP*다/EF*./SF	그/B-MAJ 러/I-MAJ 나/I-MAJ @B@ 러/B-NNP 시/I-NNP 아/I-NNP 전/I-NNP 이/B-JKS @B@ 열/B-VV 릴/I-VV:DIC @B@ 쿠/B-NNP 이/I-NNP 아/I-NNP 바/I-NNP 로/B-JKB 의/B-JKG @B@ 이/B-NNG 동/I-NNG @B@ 시/B-NNG 간/I-NNG @B@ 등/B-NNB 을/B-JKO @B@ 고/B-NNG 려/I-NNG 하/B-XSV 면/B-EC @B@ 대/B-NNG 표/I-NNG 팀/B-NNG @B@ 앞/B-NNG 에/B-JKB @B@ 놓/B-VV 인/I-VV:DIC @B@ 훈/B-NNG 련/I-NNG @B@ 시/B-NNG 간/I-NNG 은/B-JX @B@ 불/B-MAG 과/I-MAG @B@ 닷/B-NNG 새/I-NNG 로/B-JKB @B@ 턱/B-MAG 없/I-MAG 이/I-MAG @B@ 부/B-NNG 족/I-NNG 한/B-XSA:DIC @B@ 것/B-NNB 이/B-JKS @B@ 현/B-NNG 실/I-NNG 이/B-VCP 다/B-EF ./B-SF	릴@I-VV:DIC=리/VV+ㄹ/ETM 인@I-VV:DIC=이/VV+ㄴ/ETM 한@B-XSA:DIC=하/XSA+ㄴ/ETM	-
문어	klue-dp-v1_dev_00906_wikitree	그러나 북한 김정은 체제의 최고 권력 실세로 알려진 장성택 국방위 부위원장 겸 당 행정부장은 이날 협의회 참석자 명단에 포함되지 않았다.	그러나/MAJ 북한/NNP 김정은/NNP 체제/NNG*의/JKG 최고/NNG 권력/NNG 실세/NNG*로/JKB 알리/VV+어/EC*지/VX+ㄴ/ETM 장성택/NNP 국방위/NNG 부위원장/NNG 겸/NNB 당/NNG 행정/NNG*부장/NNG*은/JX 이/MM*날/NNG 협의회/NNG 참석자/NNG 명단/NNG*에/JKB 포함/NNG*되/XSV*지/EC 않/VX*았/EP*다/EF*./SF	그러나/MAJ 북한/NNP 김정은/NNP 체제/NNG*의/JKG 최고/NNG 권력/NNG 실세/NNG*로/JKB 알려/VV:DIC*진/VX:DIC 장성택/NNP 국방위/NNG 부위원장/NNG 겸/NNB 당/NNG 행정/NNG*부장/NNG*은/JX 이/MM*날/NNG 협의회/NNG 참석자/NNG 명단/NNG*에/JKB 포함/NNG*되/XSV*지/EC 않/VX*았/EP*다/EF*./SF	그/B-MAJ 러/I-MAJ 나/I-MAJ @B@ 북/B-NNP 한/I-NNP @B@ 김/B-NNP 정/I-NNP 은/I-NNP @B@ 체/B-NNG 제/I-NNG 의/B-JKG @B@ 최/B-NNG 고/I-NNG @B@ 권/B-NNG 력/I-NNG @B@ 실/B-NNG 세/I-NNG 로/B-JKB @B@ 알/B-VV 려/I-VV:DIC 진/B-VX:DIC @B@ 장/B-NNP 성/I-NNP 택/I-NNP @B@ 국/B-NNG 방/I-NNG 위/I-NNG @B@ 부/B-NNG 위/I-NNG 원/I-NNG 장/I-NNG @B@ 겸/B-NNB @B@ 당/B-NNG @B@ 행/B-NNG 정/I-NNG 부/B-NNG 장/I-NNG 은/B-JX @B@ 이/B-MM 날/B-NNG @B@ 협/B-NNG 의/I-NNG 회/I-NNG @B@ 참/B-NNG 석/I-NNG 자/I-NNG @B@ 명/B-NNG 단/I-NNG 에/B-JKB @B@ 포/B-NNG 함/I-NNG 되/B-XSV 지/B-EC @B@ 않/B-VX 았/B-EP 다/B-EF ./B-SF	려진@I-VV:DIC=리/VV+어/EC*지/VX+ㄴ/ETM	-
문어	klue-dp-v1_dev_00907_wikitree	신현돈 육군 제1야전군사령관(대장)이 2일 경질됐다.	신현돈/NNP 육군/NNG 제/XPN*1/SN*야전/NNG*군/NNG*사령관/NNG*(/SS*대장/NNG*)/SS*이/JKS 2/SN*일/NNB 경질/NNG*되/XSV+었/EP*다/EF*./SF	신현돈/NNP 육군/NNG 제/XPN*1/SN*야전/NNG*군/NNG*사령관/NNG*(/SS*대장/NNG*)/SS*이/JKS 2/SN*일/NNB 경질/NNG*됐/XSV:DIC*다/EF*./SF	신/B-NNP 현/I-NNP 돈/I-NNP @B@ 육/B-NNG 군/I-NNG @B@ 제/B-XPN 1/B-SN 야/B-NNG 전/I-NNG 군/B-NNG 사/B-NNG 령/I-NNG 관/I-NNG (/B-SS 대/B-NNG 장/I-NNG )/B-SS 이/B-JKS @B@ 2/B-SN 일/B-NNB @B@ 경/B-NNG 질/I-NNG 됐/B-XSV:DIC 다/B-EF ./B-SF	됐|다/EF@B-XSV:DIC=되/XSV+었/EP	-
문어	klue-dp-v1_dev_00908_wikitree	17일(현지시각) 데일리메일에 따르면 메릴랜드 대학의 사회심리학 교수는 최근 온라인으로 치러진 시험에서 매우 까다로운 질문을 던졌다.	17/SN*일/NNB*(/SS*현지/NNG*시각/NNG*)/SS 데일리메일/NNP*에/JKB 따르/VV*면/EC 메릴랜드/NNP 대학/NNG*의/JKG 사회/NNG*심리학/NNG 교수/NNG*는/JX 최근/NNG 온라인/NNG*으로/JKB 치르/VV+어/EC*지/VX+ㄴ/ETM 시험/NNG*에서/JKB 매우/MAG 까다롭/VA*ㄴ/ETM 질문/NNG*을/JKO 던지/VV+었/EP*다/EF*./SF	17/SN*일/NNB*(/SS*현지/NNG*시각/NNG*)/SS 데일리메일/NNP*에/JKB 따르/VV*면/EC 메릴랜드/NNP 대학/NNG*의/JKG 사회/NNG*심리학/NNG 교수/NNG*는/JX 최근/NNG 온라인/NNG*으로/JKB 치러/VV:DIC*진/VX:DIC 시험/NNG*에서/JKB 매우/MAG 까다로/VA:DIC*운/ETM:DIC 질문/NNG*을/JKO 던졌/VV:DIC*다/EF*./SF	1/B-SN 7/I-SN 일/B-NNB (/B-SS 현/B-NNG 지/I-NNG 시/B-NNG 각/I-NNG )/B-SS @B@ 데/B-NNP 일/I-NNP 리/I-NNP 메/I-NNP 일/I-NNP 에/B-JKB @B@ 따/B-VV 르/I-VV 면/B-EC @B@ 메/B-NNP 릴/I-NNP 랜/I-NNP 드/I-NNP @B@ 대/B-NNG 학/I-NNG 의/B-JKG @B@ 사/B-NNG 회/I-NNG 심/B-NNG 리/I-NNG 학/I-NNG @B@ 교/B-NNG 수/I-NNG 는/B-JX @B@ 최/B-NNG 근/I-NNG @B@ 온/B-NNG 라/I-NNG 인/I-NNG 으/B-JKB 로/I-JKB @B@ 치/B-VV 러/I-VV:DIC 진/B-VX:DIC @B@ 시/B-NNG 험/I-NNG 에/B-JKB 서/I-JKB @B@ 매/B-MAG 우/I-MAG @B@ 까/B-VA 다/I-VA 로/I-VA:DIC 운/B-ETM:DIC @B@ 질/B-NNG 문/I-NNG 을/B-JKO @B@ 던/B-VV 졌/I-VV:DIC 다/B-EF ./B-SF	러진@I-VV:DIC=르/VV+어/EC*지/VX+ㄴ/ETM 로운@I-VA:DIC=롭/VA*ㄴ/ETM 졌|다/EF@I-VV:DIC=지/VV+었/EP	-
문어	klue-dp-v1_dev_00909_wikitree	유진 한은 괴한의 난입 순간 무슨 일이 일어날 것을 직감했다고 한다.	유진/NNP 한/NNP*은/JX 괴한/NNG*의/JKG 난입/NNG 순간/NNG 무슨/MM 일/NNG*이/JKS 일/VV*어/EC*나/VX+ㄹ/ETM 것/NNB*을/JKO 직감/NNG*하/XSV+였/EP*다/EF*고/EC 하/VV+ㄴ/EF*다/EF*./SF	유진/NNP 한/NNP*은/JX 괴한/NNG*의/JKG 난입/NNG 순간/NNG 무슨/MM 일/NNG*이/JKS 일/VV*어/EC*날/VX:DIC 것/NNB*을/JKO 직감/NNG*했/XSV:DIC*다/EF*고/EC 한/VV:DIC*다/EF*./SF	유/B-NNP 진/I-NNP @B@ 한/B-NNP 은/B-JX @B@ 괴/B-NNG 한/I-NNG 의/B-JKG @B@ 난/B-NNG 입/I-NNG @B@ 순/B-NNG 간/I-NNG @B@ 무/B-MM 슨/I-MM @B@ 일/B-NNG 이/B-JKS @B@ 일/B-VV 어/B-EC 날/B-VX:DIC @B@ 것/B-NNB 을/B-JKO @B@ 직/B-NNG 감/I-NNG 했/B-XSV:DIC 다/B-EF 고/B-EC @B@ 한/B-VV:DIC 다/I-EF ./B-SF	날@B-VX:DIC=나/VX+ㄹ/ETM 했|다/EF@B-XSV:DIC=하/XSV+였/EP 한|다/EF@B-VV:DIC=하/VV+ㄴ/EF	-
문어	klue-dp-v1_dev_00910_wikitree	CJ, 롯데, GS, 현대, 홈앤 등 5개 업체는 홈쇼핑의 일반적인 주문 수단인 전화 대신 모바일 주문으로 소비자를 유도해 납품업체들에게 더 많은 판매수수료를 부담시켰다.	CJ/SL*,/SP 롯데/NNP*,/SP GS/SL*,/SP 현대/NNP*,/SP 홈앤/NNP 등/NNB 5/SN*개/NNB 업체/NNG*는/JX 홈/NNG*쇼핑/NNG*의/JKG 일반/NNG*적/XSN*이/VCP+ㄴ/ETM 주문/NNG 수단/NNG*이/VCP+ㄴ/ETM 전화/NNG 대신/NNG 모바일/NNG 주문/NNG*으로/JKB 소비자/NNG*를/JKO 유도/NNG*하/XSV+여/EC 납품/NNG*업체/NNG*들/XSN*에게/JKB 더/MAG 많/VA*은/ETM 판매/NNG*수수료/NNG*를/JKO 부담/NNG*시키/XSV+었/EP*다/EF*./SF	CJ/SL*,/SP 롯데/NNP*,/SP GS/SL*,/SP 현대/NNP*,/SP 홈앤/NNP 등/NNB 5/SN*개/NNB 업체/NNG*는/JX 홈/NNG*쇼핑/NNG*의/JKG 일반/NNG*적/XSN*인/VCP:DIC 주문/NNG 수단/NNG*인/VCP:DIC 전화/NNG 대신/NNG 모바일/NNG 주문/NNG*으로/JKB 소비자/NNG*를/JKO 유도/NNG*해/XSV:DIC 납품/NNG*업체/NNG*들/XSN*에게/JKB 더/MAG 많/VA*은/ETM 판매/NNG*수수료/NNG*를/JKO 부담/NNG*시켰/XSV:DIC*다/EF*./SF	C/B-SL J/I-SL ,/B-SP @B@ 롯/B-NNP 데/I-NNP ,/B-SP @B@ G/B-SL S/I-SL ,/B-SP @B@ 현/B-NNP 대/I-NNP ,/B-SP @B@ 홈/B-NNP 앤/I-NNP @B@ 등/B-NNB @B@ 5/B-SN 개/B-NNB @B@ 업/B-NNG 체/I-NNG 는/B-JX @B@ 홈/B-NNG 쇼/B-NNG 핑/I-NNG 의/B-JKG @B@ 일/B-NNG 반/I-NNG 적/B-XSN 인/B-VCP:DIC @B@ 주/B-NNG 문/I-NNG @B@ 수/B-NNG 단/I-NNG 인/B-VCP:DIC @B@ 전/B-NNG 화/I-NNG @B@ 대/B-NNG 신/I-NNG @B@ 모/B-NNG 바/I-NNG 일/I-NNG @B@ 주/B-NNG 문/I-NNG 으/B-JKB 로/I-JKB @B@ 소/B-NNG 비/I-NNG 자/I-NNG 를/B-JKO @B@ 유/B-NNG 도/I-NNG 해/B-XSV:DIC @B@ 납/B-NNG 품/I-NNG 업/B-NNG 체/I-NNG 들/B-XSN 에/B-JKB 게/I-JKB @B@ 더/B-MAG @B@ 많/B-VA 은/B-ETM @B@ 판/B-NNG 매/I-NNG 수/B-NNG 수/I-NNG 료/I-NNG 를/B-JKO @B@ 부/B-NNG 담/I-NNG 시/B-XSV 켰/I-XSV:DIC 다/B-EF ./B-SF	인@B-VCP:DIC=이/VCP+ㄴ/ETM 인@B-VCP:DIC=이/VCP+ㄴ/ETM 해@B-XSV:DIC=하/XSV+여/EC 켰|다/EF@I-XSV:DIC=키/XSV+었/EP	-
문어	klue-dp-v1_dev_00911_wikitree	전날 국내로 송환된 패터슨은 주한 미국대사관 관계자와 면담한 뒤 오병주 변호사를 선임했다.	전/MM*날/NNG 국내/NNG*로/JKB 송환/NNG*되/XSV+ㄴ/ETM 패터슨/NNP*은/JX 주한/NNG 미국/NNP*대사관/NNG 관계자/NNG*와/JC 면담/NNG*하/XSV+ㄴ/ETM 뒤/NNG 오병주/NNP 변호사/NNG*를/JKO 선임/NNG*하/XSV+였/EP*다/EF*./SF	전/MM*날/NNG 국내/NNG*로/JKB 송환/NNG*된/XSV:DIC 패터슨/NNP*은/JX 주한/NNG 미국/NNP*대사관/NNG 관계자/NNG*와/JC 면담/NNG*한/XSV:DIC 뒤/NNG 오병주/NNP 변호사/NNG*를/JKO 선임/NNG*했/XSV:DIC*다/EF*./SF	전/B-MM 날/B-NNG @B@ 국/B-NNG 내/I-NNG 로/B-JKB @B@ 송/B-NNG 환/I-NNG 된/B-XSV:DIC @B@ 패/B-NNP 터/I-NNP 슨/I-NNP 은/B-JX @B@ 주/B-NNG 한/I-NNG @B@ 미/B-NNP 국/I-NNP 대/B-NNG 사/I-NNG 관/I-NNG @B@ 관/B-NNG 계/I-NNG 자/I-NNG 와/B-JC @B@ 면/B-NNG 담/I-NNG 한/B-XSV:DIC @B@ 뒤/B-NNG @B@ 오/B-NNP 병/I-NNP 주/I-NNP @B@ 변/B-NNG 호/I-NNG 사/I-NNG 를/B-JKO @B@ 선/B-NNG 임/I-NNG 했/B-XSV:DIC 다/B-EF ./B-SF	된@B-XSV:DIC=되/XSV+ㄴ/ETM 한@B-XSV:DIC=하/XSV+ㄴ/ETM 했|다/EF@B-XSV:DIC=하/XSV+였/EP	-
